"Czy.jesteś.studentką.studentem.","Na.jakiej.uczelni.studiujesz.","Jaki.kierunek.studiujesz.","Ile.masz.lat.","Rodzaj.studiów","Na.którym.roku.studiów.jesteś.","Płeć","Czy.pracujesz.","Miejsce.zamieszkania.","Czy.jesteś.singlem.singielką.","Czy.uważasz.że.masz.tendencje.do.przepracowywania.się.","Jak.często.odkładasz.zadania.na.później.","Jak.bardzo.czujesz.się.przytłoczony.nadmiarem.obowiązków.","Czy.uważasz..że.ilość.nauki.jest.powiązana.z.wynikami.","Jak.często.uważasz..że.kwestionujesz.swoje.decyzje.","Czy.uważasz.że.praca.w.grupie.sprawia.ci.trudność.","U.jakiej.części.twoich.znajomych.zauważasz.oznaki.wypalenia.","Czy.czujesz.że.masz.wsparcie.w.swoich.znajomych.ze.studiów.","Czy.uważasz.że.masz.wsparcie.u.rodziny.i.lub.swoich.znajomych.spoza.studiów.","Czy.uważasz.że.masz.dobre.relacje.z.prowadzącymi.","Jak.często.czujesz.się.zmęczony.a.fizycznie.","Jak.często.czujesz.się.emocjonalnie.wyczerpany.","Czy.odczuwasz.przewlekły.stres.","Jak.często.jesteś.aktywny.fizycznie.","Jak.oceniasz.jakość.swojego.snu.","Czy.rozwijasz.swoje.pasje.poza.naukowo.","Jak.dużo.czasu.poświęcasz.na.naukę.tygodniowo.","Jak.oceniasz.trudność.twojego.kierunku.","Czy.jesteś.studentką.studentem.Nie","Czy.jesteś.studentką.studentem.Tak","Na.jakiej.uczelni.studiujesz.Artystycznej","Na.jakiej.uczelni.studiujesz.Ekonomiczne","Na.jakiej.uczelni.studiujesz.Humanistycznej – Uniwersytet","Na.jakiej.uczelni.studiujesz.Innej","Na.jakiej.uczelni.studiujesz.Medycznej (np. Gumed)","Na.jakiej.uczelni.studiujesz.Technicznej –Politechnika.","Jaki.kierunek.studiujesz.Ekonomiczny","Jaki.kierunek.studiujesz.Informatyczny/Elektroniczny","Jaki.kierunek.studiujesz.Inne","Jaki.kierunek.studiujesz.Kierunki artystyczne","Jaki.kierunek.studiujesz.Kierunki ekonomiczne","Jaki.kierunek.studiujesz.Kierunki humanistyczne","Jaki.kierunek.studiujesz.Kierunki lingwistyczne","Jaki.kierunek.studiujesz.Kierunki medyczne","Jaki.kierunek.studiujesz.Kierunki pedagogiczne","Jaki.kierunek.studiujesz.Kierunki prawnicze","Jaki.kierunek.studiujesz.Kierunki przyrodnicze","Jaki.kierunek.studiujesz.Kierunki społeczne","Jaki.kierunek.studiujesz.Kierunki Techniczne inne","Jaki.kierunek.studiujesz.Matematyczny/Fizyczny","Ile.masz.lat.18","Ile.masz.lat.19","Ile.masz.lat.20","Ile.masz.lat.21","Ile.masz.lat.22","Ile.masz.lat.23","Ile.masz.lat.24","Ile.masz.lat.25","Ile.masz.lat.26","Ile.masz.lat.27","Ile.masz.lat.28","Ile.masz.lat.30","Ile.masz.lat.33","Ile.masz.lat.35 i więcej","Rodzaj.studiówInne","Rodzaj.studiówStudia inżynierskie","Rodzaj.studiówStudia licencjackie","Rodzaj.studiówStudia magisterskie","Rodzaj.studiówStudia podyplomowe","Na.którym.roku.studiów.jesteś.1","Na.którym.roku.studiów.jesteś.2","Na.którym.roku.studiów.jesteś.3","Na.którym.roku.studiów.jesteś.4","Na.którym.roku.studiów.jesteś.5 lub więcej","PłećInna","PłećKobieta","PłećMężczyzna","Czy.pracujesz.Mniej niż 20h tygodniowo","Czy.pracujesz.Nie","Czy.pracujesz.Niepełny etat","Czy.pracujesz.Pełen etat","Miejsce.zamieszkania.inne","Miejsce.zamieszkania.Mieszkam sam/a ze wsparciem rodziców","Miejsce.zamieszkania.Mieszkam z rodzicami","Miejsce.zamieszkania.Utrzymuję się sam/a","Czy.jesteś.singlem.singielką.Nie","Czy.jesteś.singlem.singielką.Tak","Czy.jesteś.singlem.singielką.To skomplikowane","wyczerpanie_emocjonalne","satysfakcja_z_osiagniec","depersonalizacja","Wyczerpanie.studenta","Wyczerpanie_num","przekroczenie_wyczerpanie","przekroczenie_depersonalizacja","przekroczenie_satysfakcja"
"Tak","Medycznej (np. Gumed)","Kierunki medyczne","21","Studia licencjackie","3","Kobieta","Niepełny etat","Mieszkam z rodzicami","Tak",4,3,4,3,3,1,4,2,3,3,4,4,5,4,3,3,4,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,22,11,10,"wysokie",3,TRUE,TRUE,FALSE
"Tak","Technicznej –Politechnika.","Kierunki przyrodnicze","20","Studia inżynierskie","1","Kobieta","Nie","Mieszkam sam/a ze wsparciem rodziców","Nie",3,2,5,1,2,1,3,4,4,3,4,4,3,2,3,1,5,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,20,12,7,"umiarkowane",2,TRUE,FALSE,FALSE
"Tak","Medycznej (np. Gumed)","Kierunki medyczne","21","Studia licencjackie","3","Kobieta","Pełen etat","Mieszkam z rodzicami","Tak",5,4,5,2,3,0,3,1,3,3,4,5,3,2,3,1,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,20,9,12,"wysokie",3,TRUE,TRUE,FALSE
"Tak","Technicznej –Politechnika.","Ekonomiczny","22","Studia magisterskie","1","Kobieta","Nie","Mieszkam z rodzicami","Tak",3,2,5,1,5,3,3,1,1,0,5,5,5,3,0,3,3,5,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,26,3,10,"wysokie",3,TRUE,TRUE,FALSE
"Tak","Technicznej –Politechnika.","Kierunki ekonomiczne","22","Studia magisterskie","1","Mężczyzna","Nie","Mieszkam sam/a ze wsparciem rodziców","Nie",2,5,3,4,4,0,2,5,4,2,4,4,4,4,1,1,3,2,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,17,15,11,"niskie",1,FALSE,TRUE,TRUE
"Tak","Technicznej –Politechnika.","Kierunki ekonomiczne","22","Studia magisterskie","1","Mężczyzna","Nie","Mieszkam z rodzicami","Tak",2,1,3,4,4,2,4,4,4,5,1,3,1,2,4,3,3,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,14,17,7,"niskie",1,FALSE,FALSE,TRUE
"Tak","Technicznej –Politechnika.","Kierunki ekonomiczne","23","Studia magisterskie","1","Kobieta","Nie","Mieszkam z rodzicami","Tak",2,5,4,4,5,1,3,3,3,5,2,5,4,0,2,0,3,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,19,15,12,"umiarkowane",2,TRUE,TRUE,TRUE
"Tak","Technicznej –Politechnika.","Kierunki przyrodnicze","20","Studia inżynierskie","2","Mężczyzna","Nie","Mieszkam z rodzicami","Nie",0,4,4,1,5,0,5,1,0,0,5,5,0,5,5,4,2,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,19,2,9,"umiarkowane",2,TRUE,FALSE,FALSE
"Tak","Humanistycznej – Uniwersytet","Kierunki prawnicze","22","Studia magisterskie","4","Kobieta","Nie","Mieszkam z rodzicami","Nie",2,4,4,2,4,1,1,1,3,1,3,3,4,5,4,3,3,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,16,7,10,"umiarkowane",2,FALSE,TRUE,FALSE
"Tak","Medycznej (np. Gumed)","Kierunki medyczne","30","Studia magisterskie","5 lub więcej","Mężczyzna","Niepełny etat","Utrzymuję się sam/a","Nie",2,2,1,2,3,0,3,4,4,4,2,1,1,4,3,5,2,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,8,14,7,"niskie",1,FALSE,FALSE,TRUE
"Tak","Innej","Kierunki prawnicze","22","Studia magisterskie","3","Kobieta","Niepełny etat","Mieszkam z rodzicami","Tak",3,4,3,2,0,1,2,5,5,5,3,2,2,5,5,5,2,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,13,17,7,"niskie",1,FALSE,FALSE,TRUE
"Tak","Technicznej –Politechnika.","Kierunki ekonomiczne","21","Studia magisterskie","1","Kobieta","Pełen etat","Mieszkam z rodzicami","Tak",3,4,5,4,3,1,2,3,2,1,1,3,2,5,4,5,1,2,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,14,10,10,"umiarkowane",2,FALSE,TRUE,FALSE
"Tak","Technicznej –Politechnika.","Kierunki Techniczne inne","21","Studia inżynierskie","3","Kobieta","Mniej niż 20h tygodniowo","Mieszkam z rodzicami","Nie",4,1,3,4,1,1,3,5,5,4,3,2,3,3,2,4,3,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,15,18,6,"niskie",1,FALSE,FALSE,TRUE
"Tak","Innej","Inne","22","Studia licencjackie","3","Kobieta","Niepełny etat","Mieszkam z rodzicami","Tak",1,5,4,4,4,0,4,5,5,3,3,3,3,2,5,4,3,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,17,17,10,"niskie",1,FALSE,TRUE,TRUE
"Tak","Technicznej –Politechnika.","Inne","23","Studia licencjackie","3","Mężczyzna","Niepełny etat","Mieszkam z rodzicami","To skomplikowane",4,2,0,3,2,0,2,1,1,3,3,3,0,3,0,4,0,3,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,8,8,8,"niskie",1,FALSE,FALSE,FALSE
"Tak","Humanistycznej – Uniwersytet","Inne","20","Studia licencjackie","1","Kobieta","Mniej niż 20h tygodniowo","Mieszkam z rodzicami","Tak",3,5,5,2,4,3,4,2,2,2,4,5,5,3,2,1,2,4,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,26,8,12,"wysokie",3,TRUE,TRUE,FALSE
"Tak","Medycznej (np. Gumed)","Kierunki medyczne","22","Studia magisterskie","3","Kobieta","Nie","Mieszkam sam/a ze wsparciem rodziców","Tak",4,4,4,1,2,0,2,3,4,2,5,5,5,2,2,1,4,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,21,10,10,"wysokie",3,TRUE,TRUE,FALSE
"Tak","Humanistycznej – Uniwersytet","Kierunki prawnicze","25","Studia licencjackie","2","Mężczyzna","Pełen etat","Mieszkam z rodzicami","Tak",3,2,1,1,3,1,2,0,2,0,2,2,1,2,1,2,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,9,3,8,"niskie",1,FALSE,FALSE,FALSE
"Tak","Humanistycznej – Uniwersytet","Inne","25","Studia inżynierskie","4","Mężczyzna","Mniej niż 20h tygodniowo","Mieszkam sam/a ze wsparciem rodziców","Nie",2,5,4,1,3,0,2,3,3,2,1,2,0,4,4,2,3,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,9,9,10,"umiarkowane",2,FALSE,TRUE,FALSE
"Tak","Technicznej –Politechnika.","Kierunki Techniczne inne","23","Studia inżynierskie","4","Kobieta","Niepełny etat","Mieszkam z rodzicami","Nie",5,2,5,5,2,0,4,0,2,5,2,3,5,4,4,3,3,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,19,12,9,"umiarkowane",2,TRUE,FALSE,FALSE
"Tak","Technicznej –Politechnika.","Kierunki ekonomiczne","24","Studia magisterskie","1","Kobieta","Pełen etat","Mieszkam z rodzicami","Tak",5,4,5,4,4,0,3,2,1,2,2,5,4,3,1,2,0,4,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,19,9,13,"wysokie",3,TRUE,TRUE,FALSE
"Tak","Humanistycznej – Uniwersytet","Kierunki medyczne","22","Studia licencjackie","2","Kobieta","Pełen etat","Mieszkam z rodzicami","Nie",5,3,4,3,3,0,2,5,5,3,5,4,5,3,3,3,3,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,20,16,11,"umiarkowane",2,TRUE,TRUE,TRUE
"Tak","Ekonomiczne","Kierunki ekonomiczne","21","Studia licencjackie","2","Kobieta","Niepełny etat","Mieszkam z rodzicami","Nie",4,3,4,2,5,2,4,2,4,2,4,4,4,3,3,1,3,4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,22,10,12,"wysokie",3,TRUE,TRUE,FALSE
"Tak","Humanistycznej – Uniwersytet","Inne","22","Studia magisterskie","1","Mężczyzna","Pełen etat","Utrzymuję się sam/a","Nie",2,3,3,1,2,0,2,3,4,2,3,3,3,1,3,1,1,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,14,10,7,"niskie",1,FALSE,FALSE,FALSE
"Tak","Technicznej –Politechnika.","Matematyczny/Fizyczny","22","Studia magisterskie","1","Kobieta","Nie","Mieszkam z rodzicami","Nie",2,1,3,2,1,0,0,3,3,3,3,5,5,3,3,3,5,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,16,11,4,"niskie",1,FALSE,FALSE,FALSE
"Tak","Humanistycznej – Uniwersytet","Kierunki humanistyczne","20","Studia magisterskie","1","Kobieta","Pełen etat","Mieszkam z rodzicami","Nie",3,2,2,2,3,2,3,1,1,1,2,3,2,5,3,3,4,3,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,14,5,8,"niskie",1,FALSE,FALSE,FALSE
"Tak","Innej","Kierunki pedagogiczne","20","Studia licencjackie","1","Kobieta","Niepełny etat","Mieszkam z rodzicami","Tak",0,3,4,2,5,1,2,2,2,1,2,4,4,2,2,1,2,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,17,7,8,"niskie",1,FALSE,FALSE,FALSE
"Tak","Technicznej –Politechnika.","Kierunki ekonomiczne","23","Studia inżynierskie","2","Mężczyzna","Mniej niż 20h tygodniowo","Mieszkam z rodzicami","Nie",4,4,4,2,5,1,1,4,4,4,3,3,4,1,3,2,1,2,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,16,14,13,"niskie",1,FALSE,TRUE,TRUE
"Tak","Innej","Inne","24","Studia magisterskie","1","Kobieta","Pełen etat","Mieszkam z rodzicami","Tak",0,2,1,3,3,0,3,3,3,3,0,0,1,5,3,3,4,4,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,5,12,5,"niskie",1,FALSE,FALSE,FALSE
"Tak","Medycznej (np. Gumed)","Inne","23","Studia magisterskie","4","Kobieta","Pełen etat","Utrzymuję się sam/a","Nie",3,5,5,5,4,5,4,2,3,3,5,5,5,2,2,0,1,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,29,13,12,"umiarkowane",2,TRUE,TRUE,TRUE
"Tak","Medycznej (np. Gumed)","Kierunki medyczne","35 i więcej","Studia magisterskie","1","Kobieta","Pełen etat","Utrzymuję się sam/a","Nie",5,2,4,4,0,0,1,5,4,4,4,5,3,4,4,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,17,17,7,"niskie",1,FALSE,FALSE,TRUE
"Tak","Innej","Inne","23","Studia magisterskie","1","Kobieta","Pełen etat","Utrzymuję się sam/a","Nie",4,3,5,4,3,3,5,4,5,4,5,5,5,3,0,5,4,4,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,28,17,10,"umiarkowane",2,TRUE,TRUE,TRUE
"Tak","Ekonomiczne","Ekonomiczny","25","Studia magisterskie","4","Mężczyzna","Pełen etat","Mieszkam sam/a ze wsparciem rodziców","Tak",2,5,4,4,3,3,3,4,4,4,3,4,4,4,4,4,2,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,21,16,10,"umiarkowane",2,TRUE,TRUE,TRUE
"Tak","Technicznej –Politechnika.","Kierunki ekonomiczne","23","Studia magisterskie","1","Mężczyzna","Pełen etat","Mieszkam sam/a ze wsparciem rodziców","Nie",1,3,2,3,2,0,2,2,3,2,3,3,3,3,2,2,2,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,13,10,6,"niskie",1,FALSE,FALSE,FALSE
"Tak","Technicznej –Politechnika.","Kierunki ekonomiczne","24","Studia magisterskie","1","Mężczyzna","Pełen etat","Utrzymuję się sam/a","Nie",2,3,4,3,2,0,3,3,3,2,3,3,4,4,2,2,2,4,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,17,11,7,"niskie",1,FALSE,FALSE,FALSE
"Tak","Technicznej –Politechnika.","Kierunki ekonomiczne","21","Studia licencjackie","2","Kobieta","Nie","Mieszkam sam/a ze wsparciem rodziców","Nie",3,2,3,4,2,1,3,4,5,4,3,3,3,2,4,4,2,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,16,17,7,"niskie",1,FALSE,FALSE,TRUE
"Tak","Technicznej –Politechnika.","Kierunki ekonomiczne","21","Studia licencjackie","3","Kobieta","Niepełny etat","Mieszkam z rodzicami","Nie",4,0,2,4,1,2,1,3,4,3,2,1,0,3,5,3,2,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,8,14,5,"niskie",1,FALSE,FALSE,TRUE
"Tak","Technicznej –Politechnika.","Ekonomiczny","21","Studia licencjackie","3","Mężczyzna","Nie","Mieszkam sam/a ze wsparciem rodziców","Nie",3,4,3,5,4,2,2,5,5,4,3,4,3,3,2,3,2,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,17,19,11,"niskie",1,FALSE,TRUE,TRUE
"Tak","Technicznej –Politechnika.","Kierunki ekonomiczne","21","Studia licencjackie","3","Mężczyzna","Nie","Mieszkam z rodzicami","Tak",2,5,3,4,4,3,2,4,3,3,4,4,3,3,2,2,2,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,19,14,11,"umiarkowane",2,TRUE,TRUE,TRUE
"Tak","Technicznej –Politechnika.","Kierunki Techniczne inne","19","Studia inżynierskie","2","Mężczyzna","Nie","Mieszkam sam/a ze wsparciem rodziców","Tak",0,4,3,2,1,3,3,3,4,5,3,2,3,4,4,4,1,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,17,14,5,"niskie",1,FALSE,FALSE,TRUE
"Tak","Innej","Matematyczny/Fizyczny","19","Studia licencjackie","1","Mężczyzna","Nie","Mieszkam sam/a ze wsparciem rodziców","Tak",2,3,4,2,3,0,3,2,3,3,3,3,2,2,2,1,4,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,15,10,8,"niskie",1,FALSE,FALSE,FALSE
"Tak","Humanistycznej – Uniwersytet","Kierunki pedagogiczne","26","Studia magisterskie","4","Kobieta","Niepełny etat","Mieszkam z rodzicami","Tak",2,3,4,1,5,5,4,0,0,4,3,4,5,2,3,1,4,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,25,5,10,"wysokie",3,TRUE,TRUE,FALSE
"Tak","Humanistycznej – Uniwersytet","Kierunki Techniczne inne","21","Studia licencjackie","2","Mężczyzna","Nie","Mieszkam z rodzicami","Tak",1,3,2,1,3,2,2,1,2,2,4,3,1,2,4,1,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,14,6,7,"niskie",1,FALSE,FALSE,FALSE
"Tak","Humanistycznej – Uniwersytet","Kierunki społeczne","19","Studia licencjackie","1","Kobieta","Nie","Mieszkam z rodzicami","Tak",1,4,3,2,4,3,2,0,2,3,3,5,4,2,2,2,3,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,20,7,9,"umiarkowane",2,TRUE,FALSE,FALSE
"Tak","Technicznej –Politechnika.","Kierunki Techniczne inne","19","Studia inżynierskie","1","Mężczyzna","Nie","Mieszkam sam/a ze wsparciem rodziców","Tak",3,3,1,4,3,0,3,5,5,5,1,2,1,3,4,5,3,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,8,19,9,"niskie",1,FALSE,FALSE,TRUE
"Tak","Humanistycznej – Uniwersytet","Matematyczny/Fizyczny","22","Studia licencjackie","2","Mężczyzna","Nie","Mieszkam sam/a ze wsparciem rodziców","Tak",1,4,2,3,2,0,1,3,3,2,2,1,1,1,2,1,1,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,7,11,7,"niskie",1,FALSE,FALSE,FALSE
